"date","parameter","location","value","unit","city","attribution","averagingperiod","coordinates","country","sourcename","sourcetype","mobile"
"{utc=2007-02-23T06:58:00.000Z, local=2007-02-23T06:58:00+00:00}","pm25","ADEPA - Asylum Down","35.82","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-23T06:58:00.000Z, local=2007-02-23T06:58:00+00:00}","pm10","ADEPA - Asylum Down","71.23","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-23T07:25:00.000Z, local=2007-02-23T07:25:00+00:00}","pm25","ADA - Asylum Down","39.74","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-23T07:25:00.000Z, local=2007-02-23T07:25:00+00:00}","pm10","ADA - Asylum Down","79.4","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T06:20:00.000Z, local=2007-02-25T06:20:00+00:00}","pm25","NMT - Nima","58.04","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T06:20:00.000Z, local=2007-02-25T06:20:00+00:00}","pm10","NMT - Nima","130.01","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T06:01:00.000Z, local=2007-02-25T06:01:00+00:00}","pm25","ADT - Asylum Down","67.36","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T06:01:00.000Z, local=2007-02-25T06:01:00+00:00}","pm10","ADT - Asylum Down","167.75","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T06:43:00.000Z, local=2007-02-25T06:43:00+00:00}","pm25","NMA - Nima","51.64","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T06:43:00.000Z, local=2007-02-25T06:43:00+00:00}","pm10","NMA - Nima","111.82","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T07:31:00.000Z, local=2007-02-25T07:31:00+00:00}","pm25","ADEPA - Asylum Down","49.84","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T07:31:00.000Z, local=2007-02-25T07:31:00+00:00}","pm10","ADEPA - Asylum Down","111.99","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T07:46:00.000Z, local=2007-02-25T07:46:00+00:00}","pm25","ADA - Asylum Down","51.66","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-25T07:46:00.000Z, local=2007-02-25T07:46:00+00:00}","pm10","ADA - Asylum Down","119.99","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T06:12:00.000Z, local=2007-02-27T06:12:00+00:00}","pm25","ADT - Asylum Down","54.05","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T06:12:00.000Z, local=2007-02-27T06:12:00+00:00}","pm10","ADT - Asylum Down","145.08","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T06:09:00.000Z, local=2007-02-27T06:09:00+00:00}","pm25","NMT - Nima","51.87","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T06:09:00.000Z, local=2007-02-27T06:09:00+00:00}","pm10","NMT - Nima","125.04","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T06:45:00.000Z, local=2007-02-27T06:45:00+00:00}","pm25","NMA - Nima","42.95","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T06:45:00.000Z, local=2007-02-27T06:45:00+00:00}","pm10","NMA - Nima","104.04","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T08:01:00.000Z, local=2007-02-27T08:01:00+00:00}","pm25","ADEPA - Asylum Down","44.03","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T08:01:00.000Z, local=2007-02-27T08:01:00+00:00}","pm10","ADEPA - Asylum Down","112.11","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T08:26:00.000Z, local=2007-02-27T08:26:00+00:00}","pm25","ADA - Asylum Down","45.04","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-02-27T08:26:00.000Z, local=2007-02-27T08:26:00+00:00}","pm10","ADA - Asylum Down","109.31","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:05:00.000Z, local=2007-03-01T06:05:00+00:00}","pm25","NMT - Nima","55.27","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=43.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:05:00.000Z, local=2007-03-01T06:05:00+00:00}","pm10","NMT - Nima","145.48","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=43.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:02:00.000Z, local=2007-03-01T06:02:00+00:00}","pm25","ADT - Asylum Down","58.39","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:02:00.000Z, local=2007-03-01T06:02:00+00:00}","pm10","ADT - Asylum Down","163.82","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:30:00.000Z, local=2007-03-01T06:30:00+00:00}","pm25","NMA - Nima","45.87","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:30:00.000Z, local=2007-03-01T06:30:00+00:00}","pm10","NMA - Nima","111.37","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:38:00.000Z, local=2007-03-01T06:38:00+00:00}","pm25","ADEPA - Asylum Down","43.18","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:38:00.000Z, local=2007-03-01T06:38:00+00:00}","pm10","ADEPA - Asylum Down","118.63","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:58:00.000Z, local=2007-03-01T06:58:00+00:00}","pm25","ADA - Asylum Down","49.03","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=46.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-01T06:58:00.000Z, local=2007-03-01T06:58:00+00:00}","pm10","ADA - Asylum Down","47.94","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=46.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T06:22:00.000Z, local=2007-03-03T06:22:00+00:00}","pm25","ADT - Asylum Down","59.39","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T06:03:00.000Z, local=2007-03-03T06:03:00+00:00}","pm25","NMT - Nima","51.93","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T06:22:00.000Z, local=2007-03-03T06:22:00+00:00}","pm10","ADT - Asylum Down","163.07","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T06:03:00.000Z, local=2007-03-03T06:03:00+00:00}","pm10","NMT - Nima","137.35","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T06:30:00.000Z, local=2007-03-03T06:30:00+00:00}","pm25","NMA - Nima","46.62","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T06:30:00.000Z, local=2007-03-03T06:30:00+00:00}","pm10","NMA - Nima","112.2","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T07:45:00.000Z, local=2007-03-03T07:45:00+00:00}","pm25","ADEPA - Asylum Down","44.49","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=50.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T07:45:00.000Z, local=2007-03-03T07:45:00+00:00}","pm10","ADEPA - Asylum Down","111.68","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=50.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T08:20:00.000Z, local=2007-03-03T08:20:00+00:00}","pm25","ADA - Asylum Down","63.56","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-03T08:20:00.000Z, local=2007-03-03T08:20:00+00:00}","pm10","ADA - Asylum Down","123.0","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-05T06:42:00.000Z, local=2007-03-05T06:42:00+00:00}","pm25","NMT - Nima","91.39","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-05T06:42:00.000Z, local=2007-03-05T06:42:00+00:00}","pm10","NMT - Nima","179.07","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-05T06:45:00.000Z, local=2007-03-05T06:45:00+00:00}","pm25","ADT - Asylum Down","72.5","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-05T06:45:00.000Z, local=2007-03-05T06:45:00+00:00}","pm10","ADT - Asylum Down","195.36","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.570722, longitude=-0.2120555}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-05T07:16:00.000Z, local=2007-03-05T07:16:00+00:00}","pm25","NMA - Nima","60.07","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-05T07:16:00.000Z, local=2007-03-05T07:16:00+00:00}","pm10","NMA - Nima","152.53","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-05T07:18:00.000Z, local=2007-03-05T07:18:00+00:00}","pm25","ADEPA - Asylum Down","55.76","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2007-03-05T07:18:00.000Z, local=2007-03-05T07:18:00+00:00}","pm10","ADEPA - Asylum Down","148.01","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.567833, longitude=-0.2040278}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
